sucursal,fecha,meses,margen,mean,std
1012,2021-05-31,237.86666666666667,99629.0,83579.73684210527,68315.35652573673
1015,2021-09-30,237.86666666666667,52737.0,85000.33684210526,70126.86148469672
1003,2017-02-28,237.96666666666667,,83999.26315789473,70325.02262961275
1009,2020-07-31,238.03333333333333,,84622.06315789474,70875.51234154725
1013,2021-07-31,238.1,51204.0,84060.28421052631,70799.01528700702
1006,2019-09-30,238.16666666666666,178645.0,84423.33333333333,70515.18027812263
1005,2019-01-31,238.2,26283.0,84194.46875,70509.09735479874
1007,2020-04-30,238.2,58015.0,82164.4,68004.26013460713
1004,2017-03-31,238.23333333333332,,82164.4,68004.26013460713
1014,2021-08-31,238.4,99444.0,82042.12631578947,68010.0134908561
1010,2020-10-31,238.4,26940.0,81276.45263157894,68558.95824759208
1008,2020-07-31,238.46666666666667,6279.0,84889.22105263158,74467.19087399081
1011,2020-11-30,238.56666666666666,96665.0,85295.92631578947,74418.06052385946
1012,2021-06-30,238.86666666666667,101887.0,85914.21276595745,74571.37326437599
1015,2021-10-31,238.9,75675.0,85413.72340425532,74895.51356768864
1003,2017-03-31,239.0,,85697.63829787234,75148.33980521903
1009,2020-08-31,239.06666666666666,,85505.6105263158,74770.97496074757
1005,2019-02-28,239.13333333333333,39303.0,86158.08421052631,74859.33146293747
1013,2021-08-31,239.13333333333333,39271.0,86189.1875,74464.91625249296
1006,2019-10-31,239.2,129193.0,85019.93684210526,73968.71642692627
1004,2017-04-30,239.23333333333332,,85573.9574468085,74166.90790125052
1007,2020-05-31,239.23333333333332,99404.0,84550.6914893617,74336.54945171767
1014,2021-09-30,239.4,137463.0,84934.24468085106,74019.18906327365
1010,2020-11-30,239.4,19368.0,87569.56382978724,76858.79215466749
1008,2020-08-31,239.5,93775.0,88211.0,77021.9945997923
1011,2020-12-31,239.6,109430.0,87419.8817204301,76824.70880770087
1012,2021-07-31,239.9,59224.0,87211.08602150538,76964.44022766447
1015,2021-11-30,239.9,59730.0,87402.78723404255,76572.09466295489
1003,2017-04-30,240.0,,87787.81914893616,76537.45617444516
1009,2020-09-30,240.06666666666666,,87104.73404255319,75408.04608693249
1013,2021-09-30,240.13333333333333,39533.0,88041.51612903226,75264.82896783066
1005,2019-03-31,240.16666666666666,19777.0,87296.51086956522,75331.664545367
1006,2019-11-30,240.2,182800.0,86418.81521739131,75345.75886354668
1007,2020-06-30,240.23333333333332,-45121.0,89237.13043478261,78260.2463214274
1004,2017-05-31,240.26666666666668,,89622.93478260869,77978.53056187394
1014,2021-10-31,240.43333333333334,82275.0,88697.21978021978,77900.56988249718
1010,2020-12-31,240.43333333333334,8619.0,87594.72527472528,77948.67146499049
1008,2020-09-30,240.5,87870.0,88767.0989010989,77429.90870702999
1011,2021-01-31,240.63333333333333,116277.0,88513.73913043478,77041.63118314519
1012,2021-08-31,240.93333333333334,63231.0,90744.93478260869,78619.967589512
1015,2021-12-31,240.93333333333334,59924.0,91775.93406593407,78427.66940334291
1003,2017-05-31,241.03333333333333,,90496.5,77906.18865239588
1009,2020-10-31,241.1,,88872.63333333333,77801.94193345596
1005,2019-04-30,241.16666666666666,16267.0,89205.08791208791,77433.47405147902
1013,2021-10-31,241.16666666666666,7511.0,89056.26666666666,77854.19036095327
1006,2019-12-31,241.23333333333332,135804.0,89020.02222222222,77883.35503051014
1004,2017-06-30,241.26666666666668,,88730.1888888889,78127.18785601952
1007,2020-07-31,241.26666666666668,142210.0,87760.82222222222,77493.8097387992
1014,2021-11-30,241.43333333333334,97193.0,87220.42222222222,77377.72484406894
1010,2021-01-31,241.46666666666667,32324.0,86601.33707865169,77591.64895448477
1008,2020-10-31,241.53333333333333,48856.0,86601.33707865169,77591.64895448477
1011,2021-02-28,241.56666666666666,146311.0,85839.92222222222,77491.9096242866
1012,2021-09-30,241.93333333333334,133727.0,85308.02222222222,78083.33916061357
1015,2022-01-31,241.96666666666667,38039.0,86257.93258426966,78001.02258825576
1003,2017-06-30,242.03333333333333,,84535.33707865169,76149.5740680716
1009,2020-11-30,242.1,,83980.21111111112,75903.477431626
1013,2021-11-30,242.16666666666666,34424.0,83789.02222222222,75858.18873516079
1005,2019-05-31,242.2,50604.0,83335.74444444444,75752.16527918208
1006,2020-01-31,242.26666666666668,297449.0,84082.32584269663,75847.64291504135
1004,2017-07-31,242.3,,86192.46590909091,73608.05160028099
1007,2020-08-31,242.3,239108.0,85264.25,73911.97812733334
1010,2021-02-28,242.4,23194.0,84549.26136363637,74075.56620217142
